timestamp,sequence,EEG-imp-ch1,EEG-imp-ch2,EEG-imp-ch3,EEG-imp-ch4,EEG-imp-ch5,EEG-imp-ch6,EEG-imp-ch7,EEG-imp-ch8
48333082779,46535,1,1,1,1,1,1,1,1
48333128918,46536,1,1,1,1,1,1,1,1
48333155273,46537,1,1,1,1,1,1,1,1
48333179273,46538,1,1,1,1,1,1,1,1
48333203680,46539,1,1,1,1,1,1,1,1
48333241522,46540,1,1,1,1,1,1,1,1
48333269113,46541,1,1,1,1,1,1,1,1
48333301562,46542,1,1,1,1,1,1,1,1
48333329095,46543,1,1,1,1,1,1,1,1
48333361624,46544,1,1,1,1,1,1,1,1
48333395359,46545,1,1,1,1,1,1,1,1
48333427308,46546,1,1,1,1,1,1,1,1
48333457952,46547,1,1,1,1,1,1,1,1
48333494147,46548,1,1,1,1,1,1,1,1
48333522745,46549,1,1,1,1,1,1,1,1
48333549621,46550,1,1,1,1,1,1,1,1
48333610178,46551,1,1,1,1,1,1,1,1
48333618957,46552,1,1,1,1,1,1,1,1
48333654763,46553,1,1,1,1,1,1,1,1
48333680546,46554,1,1,1,1,1,1,1,1
48333710192,46555,1,1,1,1,1,1,1,1
48333736566,46556,1,1,1,1,1,1,1,1
48333771590,46557,1,1,1,1,1,1,1,1
48333804050,46558,1,1,1,1,1,1,1,1
48333834164,46559,1,1,1,1,1,1,1,1
48333869128,46560,1,1,1,1,1,1,1,1
48333898505,46561,1,1,1,1,1,1,1,1
48333932662,46562,1,1,1,1,1,1,1,1
48333957644,46563,1,1,1,1,1,1,1,1
48333987744,46564,1,1,1,1,1,1,1,1
48334039889,46565,1,1,1,1,1,1,1,1
48334055267,46566,1,1,1,1,1,1,1,1
48334083953,46567,1,1,1,1,1,1,1,1
48334116476,46568,1,1,1,1,1,1,1,1
48334142869,46569,1,1,1,1,1,1,1,1
48334182187,46570,1,1,1,1,1,1,1,1
48334240246,46571,1,1,1,1,1,1,1,1
48334249208,46572,1,1,1,1,1,1,1,1
48334271497,46573,1,1,1,1,1,1,1,1
48334303995,46574,1,1,1,1,1,1,1,1
48334344016,46575,1,1,1,1,1,1,1,1
48334370030,46576,1,1,1,1,1,1,1,1
48334405195,46577,1,1,1,1,1,1,1,1
48334425226,46578,1,1,1,1,1,1,1,1
48334459010,46579,1,1,1,1,1,1,1,1
48334487928,46580,1,1,1,1,1,1,1,1
48334521452,46581,1,1,1,1,1,1,1,1
48334550397,46582,1,1,1,1,1,1,1,1
48334581636,46583,1,1,1,1,1,1,1,1
48334619031,46584,1,1,1,1,1,1,1,1
48334644200,46585,1,1,1,1,1,1,1,1
48334699093,46586,1,1,1,1,1,1,1,1
48334701330,46587,1,1,1,1,1,1,1,1
48334742764,46588,1,1,1,1,1,1,1,1
48334772711,46589,1,1,1,1,1,1,1,1
48334797805,46590,1,1,1,1,1,1,1,1
48334836432,46591,1,1,1,1,1,1,1,1
48334873922,46592,1,1,1,1,1,1,1,1
48334900791,46593,1,1,1,1,1,1,1,1
48334929042,46594,1,1,1,1,1,1,1,1
48334956591,46595,1,1,1,1,1,1,1,1
48334994055,46596,1,1,1,1,1,1,1,1
48335022872,46597,1,1,1,1,1,1,1,1
48335051672,46598,1,1,1,1,1,1,1,1
48335085214,46599,1,1,1,1,1,1,1,1
48335111752,46600,1,1,1,1,1,1,1,1
48335150447,46601,1,1,1,1,1,1,1,1
48335179140,46602,1,1,1,1,1,1,1,1
48335210309,46603,1,1,1,1,1,1,1,1
48335240208,46604,1,1,1,1,1,1,1,1
48335269102,46605,1,1,1,1,1,1,1,1
48335306478,46606,1,1,1,1,1,1,1,1
48335334054,46607,1,1,1,1,1,1,1,1
48335362809,46608,1,1,1,1,1,1,1,1
48335395279,46609,1,1,1,1,1,1,1,1
48335426614,46610,1,1,1,1,1,1,1,1
48335461678,46611,1,1,1,1,1,1,1,1
48335505604,46612,1,1,1,1,1,1,1,1
48335526546,46613,1,1,1,1,1,1,1,1
48335553074,46614,1,1,1,1,1,1,1,1
48335605052,46615,1,1,1,1,1,1,1,1
48335624004,46616,1,1,1,1,1,1,1,1
48335650645,46617,1,1,1,1,1,1,1,1
48335686727,46618,1,1,1,1,1,1,1,1
48335707692,46619,1,1,1,1,1,1,1,1
48335735342,46620,1,1,1,1,1,1,1,1
48335772845,46621,1,1,1,1,1,1,1,1
48335802850,46622,1,1,1,1,1,1,1,1
48335841850,46623,1,1,1,1,1,1,1,1
48335870299,46624,1,1,1,1,1,1,1,1
48335896324,46625,1,1,1,1,1,1,1,1
48335926751,46626,1,1,1,1,1,1,1,1
48335959262,46627,1,1,1,1,1,1,1,1
48335996574,46628,1,1,1,1,1,1,1,1
48336024320,46629,1,1,1,1,1,1,1,1
48336051685,46630,1,1,1,1,1,1,1,1
48336084137,46631,1,1,1,1,1,1,1,1
48336140125,46632,1,1,1,1,1,1,1,1
48336154278,46633,1,1,1,1,1,1,1,1
48336186718,46634,1,1,1,1,1,1,1,1
48336214889,46635,1,1,1,1,1,1,1,1
48336241763,46636,1,1,1,1,1,1,1,1
48336270315,46637,1,1,1,1,1,1,1,1
48336310444,46638,1,1,1,1,1,1,1,1
48336335493,46639,1,1,1,1,1,1,1,1
48336362304,46640,1,1,1,1,1,1,1,1
48336396573,46641,1,1,1,1,1,1,1,1
48336423178,46642,1,1,1,1,1,1,1,1
48336466694,46643,1,1,1,1,1,1,1,1
48336492814,46644,1,1,1,1,1,1,1,1
48336522740,46645,1,1,1,1,1,1,1,1
48336550854,46646,1,1,1,1,1,1,1,1
48336603980,46647,1,1,1,1,1,1,1,1
48336615891,46648,1,1,1,1,1,1,1,1
48336645688,46649,1,1,1,1,1,1,1,1
48336676770,46650,1,1,1,1,1,1,1,1
48336710478,46651,1,1,1,1,1,1,1,1
48336739189,46652,1,1,1,1,1,1,1,1
48336775455,46653,1,1,1,1,1,1,1,1
48336801711,46654,1,1,1,1,1,1,1,1
48336851900,46655,1,1,1,1,1,1,1,1
48336863362,46656,1,1,1,1,1,1,1,1
48336916850,46657,1,1,1,1,1,1,1,1
48336926641,46658,1,1,1,1,1,1,1,1
48336959061,46659,1,1,1,1,1,1,1,1
48336989061,46660,1,1,1,1,1,1,1,1
48337020394,46661,1,1,1,1,1,1,1,1
48337052924,46662,1,1,1,1,1,1,1,1
48337085834,46663,1,1,1,1,1,1,1,1
48337109866,46664,1,1,1,1,1,1,1,1
48337156181,46665,1,1,1,1,1,1,1,1
48337178623,46666,1,1,1,1,1,1,1,1
48337208053,46667,1,1,1,1,1,1,1,1
48337240481,46668,1,1,1,1,1,1,1,1
48337269228,46669,1,1,1,1,1,1,1,1
48337304003,46670,1,1,1,1,1,1,1,1
48337331636,46671,1,1,1,1,1,1,1,1
48337362826,46672,1,1,1,1,1,1,1,1
48337410419,46673,1,1,1,1,1,1,1,1
48337432983,46674,1,1,1,1,1,1,1,1
48337462988,46675,1,1,1,1,1,1,1,1
48337491519,46676,1,1,1,1,1,1,1,1
48337530266,46677,1,1,1,1,1,1,1,1
48337552675,46678,1,1,1,1,1,1,1,1
48337585518,46679,1,1,1,1,1,1,1,1
48337613909,46680,1,1,1,1,1,1,1,1
48337646514,46681,1,1,1,1,1,1,1,1
48337677997,46682,1,1,1,1,1,1,1,1
48337709026,46683,1,1,1,1,1,1,1,1
48337737886,46684,1,1,1,1,1,1,1,1
48337772855,46685,1,1,1,1,1,1,1,1
48337801530,46686,1,1,1,1,1,1,1,1
48337832824,46687,1,1,1,1,1,1,1,1
48337872953,46688,1,1,1,1,1,1,1,1
48337896306,46689,1,1,1,1,1,1,1,1
48337927039,46690,1,1,1,1,1,1,1,1
48337957962,46691,1,1,1,1,1,1,1,1
48337984865,46692,1,1,1,1,1,1,1,1
48338043033,46693,1,1,1,1,1,1,1,1
48338054139,46694,1,1,1,1,1,1,1,1
48338085482,46695,1,1,1,1,1,1,1,1
48338113928,46696,1,1,1,1,1,1,1,1
48338148038,46697,1,1,1,1,1,1,1,1
48338180378,46698,1,1,1,1,1,1,1,1
48338209197,46699,1,1,1,1,1,1,1,1
48338239223,46700,1,1,1,1,1,1,1,1
48338275158,46701,1,1,1,1,1,1,1,1
48338302153,46702,1,1,1,1,1,1,1,1
48338357708,46703,1,1,1,1,1,1,1,1
48338365586,46704,1,1,1,1,1,1,1,1
48338397716,46705,1,1,1,1,1,1,1,1
48338427042,46706,1,1,1,1,1,1,1,1
48338456527,46707,1,1,1,1,1,1,1,1
48338490287,46708,1,1,1,1,1,1,1,1
48338522695,46709,1,1,1,1,1,1,1,1
48338551610,46710,1,1,1,1,1,1,1,1
48338590336,46711,1,1,1,1,1,1,1,1
48338617822,46712,1,1,1,1,1,1,1,1
48338674238,46713,1,1,1,1,1,1,1,1
48338678990,46714,1,1,1,1,1,1,1,1
48338709106,46715,1,1,1,1,1,1,1,1
48338750197,46716,1,1,1,1,1,1,1,1
48338774973,46717,1,1,1,1,1,1,1,1
48338805108,46718,1,1,1,1,1,1,1,1
48338835322,46719,1,1,1,1,1,1,1,1
48338865200,46720,1,1,1,1,1,1,1,1
48338899009,46721,1,1,1,1,1,1,1,1
48338927954,46722,1,1,1,1,1,1,1,1
48338956685,46723,1,1,1,1,1,1,1,1
48338987878,46724,1,1,1,1,1,1,1,1
48339021754,46725,1,1,1,1,1,1,1,1
48339057995,46726,1,1,1,1,1,1,1,1
48339093927,46727,1,1,1,1,1,1,1,1
48339116442,46728,1,1,1,1,1,1,1,1
48339146605,46729,1,1,1,1,1,1,1,1
48339197622,46730,1,1,1,1,1,1,1,1
48339207848,46731,1,1,1,1,1,1,1,1
48339239043,46732,1,1,1,1,1,1,1,1
48339271730,46733,1,1,1,1,1,1,1,1
48339315166,46734,1,1,1,1,1,1,1,1
48339330036,46735,1,1,1,1,1,1,1,1
48339365463,46736,1,1,1,1,1,1,1,1
48339395429,46737,1,1,1,1,1,1,1,1
48339431539,46738,1,1,1,1,1,1,1,1
48339465588,46739,1,1,1,1,1,1,1,1
48339492335,46740,1,1,1,1,1,1,1,1
48339521606,46741,1,1,1,1,1,1,1,1
48339551465,46742,1,1,1,1,1,1,1,1
48339590225,46743,1,1,1,1,1,1,1,1
48339619057,46744,1,1,1,1,1,1,1,1
48339653963,46745,1,1,1,1,1,1,1,1
48339679639,46746,1,1,1,1,1,1,1,1
48339708785,46747,1,1,1,1,1,1,1,1
48339736597,46748,1,1,1,1,1,1,1,1
48339769190,46749,1,1,1,1,1,1,1,1
48339810441,46750,1,1,1,1,1,1,1,1
48339836726,46751,1,1,1,1,1,1,1,1
48339881507,46752,1,1,1,1,1,1,1,1
48339900234,46753,1,1,1,1,1,1,1,1
48339949049,46754,1,1,1,1,1,1,1,1
48339965166,46755,1,1,1,1,1,1,1,1
48339991494,46756,1,1,1,1,1,1,1,1
48340022733,46757,1,1,1,1,1,1,1,1
48340052732,46758,1,1,1,1,1,1,1,1
48340082936,46759,1,1,1,1,1,1,1,1
48340137190,46760,1,1,1,1,1,1,1,1
48340145728,46761,1,1,1,1,1,1,1,1
48340179225,46762,1,1,1,1,1,1,1,1
48340209159,46763,1,1,1,1,1,1,1,1
48340241881,46764,1,1,1,1,1,1,1,1
48340271492,46765,1,1,1,1,1,1,1,1
48340303918,46766,1,1,1,1,1,1,1,1
48340335162,46767,1,1,1,1,1,1,1,1
48340365181,46768,1,1,1,1,1,1,1,1
48340395953,46769,1,1,1,1,1,1,1,1
48340426525,46770,1,1,1,1,1,1,1,1
48340463939,46771,1,1,1,1,1,1,1,1
48340496612,46772,1,1,1,1,1,1,1,1
48340521971,46773,1,1,1,1,1,1,1,1
48340550466,46774,1,1,1,1,1,1,1,1
48340585350,46775,1,1,1,1,1,1,1,1
48340619063,46776,1,1,1,1,1,1,1,1
48340655487,46777,1,1,1,1,1,1,1,1
48340677712,46778,1,1,1,1,1,1,1,1
48340714029,46779,1,1,1,1,1,1,1,1
48340742731,46780,1,1,1,1,1,1,1,1
48340771466,46781,1,1,1,1,1,1,1,1
48340811547,46782,1,1,1,1,1,1,1,1
48340832706,46783,1,1,1,1,1,1,1,1
48340885654,46784,1,1,1,1,1,1,1,1
48340902776,46785,1,1,1,1,1,1,1,1
48340929607,46786,1,1,1,1,1,1,1,1
48340958041,46787,1,1,1,1,1,1,1,1
48340989174,46788,1,1,1,1,1,1,1,1
48341021556,46789,1,1,1,1,1,1,1,1
48341052962,46790,1,1,1,1,1,1,1,1
48341085204,46791,1,1,1,1,1,1,1,1
48341115258,46792,1,1,1,1,1,1,1,1
48341146497,46793,1,1,1,1,1,1,1,1
48341181599,46794,1,1,1,1,1,1,1,1
48341229512,46795,1,1,1,1,1,1,1,1
48341240201,46796,1,1,1,1,1,1,1,1
48341271599,46797,1,1,1,1,1,1,1,1
48341302740,46798,1,1,1,1,1,1,1,1
48341334213,46799,1,1,1,1,1,1,1,1
48341390311,46800,1,1,1,1,1,1,1,1
48341397884,46801,1,1,1,1,1,1,1,1
48341426631,46802,1,1,1,1,1,1,1,1
48341461600,46803,1,1,1,1,1,1,1,1
48341491564,46804,1,1,1,1,1,1,1,1
48341521583,46805,1,1,1,1,1,1,1,1
48341551539,46806,1,1,1,1,1,1,1,1
48341586447,46807,1,1,1,1,1,1,1,1
48341612978,46808,1,1,1,1,1,1,1,1
48341646515,46809,1,1,1,1,1,1,1,1
48341677775,46810,1,1,1,1,1,1,1,1
48341710234,46811,1,1,1,1,1,1,1,1
48341737851,46812,1,1,1,1,1,1,1,1
48341774260,46813,1,1,1,1,1,1,1,1
48341809007,46814,1,1,1,1,1,1,1,1
48341852852,46815,1,1,1,1,1,1,1,1
48341869067,46816,1,1,1,1,1,1,1,1
48341897781,46817,1,1,1,1,1,1,1,1
48341932769,46818,1,1,1,1,1,1,1,1
48341961671,46819,1,1,1,1,1,1,1,1
48341988951,46820,1,1,1,1,1,1,1,1
48342020191,46821,1,1,1,1,1,1,1,1
48342051492,46822,1,1,1,1,1,1,1,1
48342084472,46823,1,1,1,1,1,1,1,1
48342111735,46824,1,1,1,1,1,1,1,1
48342144184,46825,1,1,1,1,1,1,1,1
48342175512,46826,1,1,1,1,1,1,1,1
48342207938,46827,1,1,1,1,1,1,1,1
48342262196,46828,1,1,1,1,1,1,1,1
48342279022,46829,1,1,1,1,1,1,1,1
48342307793,46830,1,1,1,1,1,1,1,1
48342336533,46831,1,1,1,1,1,1,1,1
48342365213,46832,1,1,1,1,1,1,1,1
48342402714,46833,1,1,1,1,1,1,1,1
48342430407,46834,1,1,1,1,1,1,1,1
48342486540,46835,1,1,1,1,1,1,1,1
48342495257,46836,1,1,1,1,1,1,1,1
48342513248,46837,1,1,1,1,1,1,1,1
48342556652,46838,1,1,1,1,1,1,1,1
48342585495,46839,1,1,1,1,1,1,1,1
48342616607,46840,1,1,1,1,1,1,1,1
48342644727,46841,1,1,1,1,1,1,1,1
48342696362,46842,1,1,1,1,1,1,1,1
48342713937,46843,1,1,1,1,1,1,1,1
48342751478,46844,1,1,1,1,1,1,1,1
48342774435,46845,1,1,1,1,1,1,1,1
48342805163,46846,1,1,1,1,1,1,1,1
48342831417,46847,1,1,1,1,1,1,1,1
48342863973,46848,1,1,1,1,1,1,1,1
48342896460,46849,1,1,1,1,1,1,1,1
48342952013,46850,1,1,1,1,1,1,1,1
48342961690,46851,1,1,1,1,1,1,1,1
48342987901,46852,1,1,1,1,1,1,1,1
48343021631,46853,1,1,1,1,1,1,1,1
48343053023,46854,1,1,1,1,1,1,1,1
48343086479,46855,1,1,1,1,1,1,1,1
48343127746,46856,1,1,1,1,1,1,1,1
48343152836,46857,1,1,1,1,1,1,1,1
48343181956,46858,1,1,1,1,1,1,1,1
48343208960,46859,1,1,1,1,1,1,1,1
48343240251,46860,1,1,1,1,1,1,1,1
48343271749,46861,1,1,1,1,1,1,1,1
48343302813,46862,1,1,1,1,1,1,1,1
48343330748,46863,1,1,1,1,1,1,1,1
48343367909,46864,1,1,1,1,1,1,1,1
48343397944,46865,1,1,1,1,1,1,1,1
48343430358,46866,1,1,1,1,1,1,1,1
48343457670,46867,1,1,1,1,1,1,1,1
48343490263,46868,1,1,1,1,1,1,1,1
48343524008,46869,1,1,1,1,1,1,1,1
48343551968,46870,1,1,1,1,1,1,1,1
48343605596,46871,1,1,1,1,1,1,1,1
48343616510,46872,1,1,1,1,1,1,1,1
48343650204,46873,1,1,1,1,1,1,1,1
48343679228,46874,1,1,1,1,1,1,1,1
48343710199,46875,1,1,1,1,1,1,1,1
48343759565,46876,1,1,1,1,1,1,1,1
48343781673,46877,1,1,1,1,1,1,1,1
48343804296,46878,1,1,1,1,1,1,1,1
48343836505,46879,1,1,1,1,1,1,1,1
48343865298,46880,1,1,1,1,1,1,1,1
48343896532,46881,1,1,1,1,1,1,1,1
48343929015,46882,1,1,1,1,1,1,1,1
48343959481,46883,1,1,1,1,1,1,1,1
48344012979,46884,1,1,1,1,1,1,1,1
48344021907,46885,1,1,1,1,1,1,1,1
48344053908,46886,1,1,1,1,1,1,1,1
48344087993,46887,1,1,1,1,1,1,1,1
48344120474,46888,1,1,1,1,1,1,1,1
48344147960,46889,1,1,1,1,1,1,1,1
48344177889,46890,1,1,1,1,1,1,1,1
48344209183,46891,1,1,1,1,1,1,1,1
48344240656,46892,1,1,1,1,1,1,1,1
48344270262,46893,1,1,1,1,1,1,1,1
48344325311,46894,1,1,1,1,1,1,1,1
48344338974,46895,1,1,1,1,1,1,1,1
48344391472,46896,1,1,1,1,1,1,1,1
48344400220,46897,1,1,1,1,1,1,1,1
48344427785,46898,1,1,1,1,1,1,1,1
48344457841,46899,1,1,1,1,1,1,1,1
48344490338,46900,1,1,1,1,1,1,1,1
48344522804,46901,1,1,1,1,1,1,1,1
48344554214,46902,1,1,1,1,1,1,1,1
48344584298,46903,1,1,1,1,1,1,1,1
48344616769,46904,1,1,1,1,1,1,1,1
48344645278,46905,1,1,1,1,1,1,1,1
48344676478,46906,1,1,1,1,1,1,1,1
48344711483,46907,1,1,1,1,1,1,1,1
48344764050,46908,1,1,1,1,1,1,1,1
48344776718,46909,1,1,1,1,1,1,1,1
48344803009,46910,1,1,1,1,1,1,1,1
48344833971,46911,1,1,1,1,1,1,1,1
48344865254,46912,1,1,1,1,1,1,1,1
48344897803,46913,1,1,1,1,1,1,1,1
48344924237,46914,1,1,1,1,1,1,1,1
48344960543,46915,1,1,1,1,1,1,1,1
48344990426,46916,1,1,1,1,1,1,1,1
48345029160,46917,1,1,1,1,1,1,1,1
48345053948,46918,1,1,1,1,1,1,1,1
48345083959,46919,1,1,1,1,1,1,1,1
48345119041,46920,1,1,1,1,1,1,1,1
48345147775,46921,1,1,1,1,1,1,1,1
48345176585,46922,1,1,1,1,1,1,1,1
48345207812,46923,1,1,1,1,1,1,1,1
48345238978,46924,1,1,1,1,1,1,1,1
48345271739,46925,1,1,1,1,1,1,1,1
48345304009,46926,1,1,1,1,1,1,1,1
48345329245,46927,1,1,1,1,1,1,1,1
48345366741,46928,1,1,1,1,1,1,1,1
48345397075,46929,1,1,1,1,1,1,1,1
48345450215,46930,1,1,1,1,1,1,1,1
48345465315,46931,1,1,1,1,1,1,1,1
48345495337,46932,1,1,1,1,1,1,1,1
48345521462,46933,1,1,1,1,1,1,1,1
48345552735,46934,1,1,1,1,1,1,1,1
48345584008,46935,1,1,1,1,1,1,1,1
48345615230,46936,1,1,1,1,1,1,1,1
48345665297,46937,1,1,1,1,1,1,1,1
48345681758,46938,1,1,1,1,1,1,1,1
48345707828,46939,1,1,1,1,1,1,1,1
48345738322,46940,1,1,1,1,1,1,1,1
48345771792,46941,1,1,1,1,1,1,1,1
48345802974,46942,1,1,1,1,1,1,1,1
48345836506,46943,1,1,1,1,1,1,1,1
48345865285,46944,1,1,1,1,1,1,1,1
48345895261,46945,1,1,1,1,1,1,1,1
48345931454,46946,1,1,1,1,1,1,1,1
48345968031,46947,1,1,1,1,1,1,1,1
48345989096,46948,1,1,1,1,1,1,1,1
48346044223,46949,1,1,1,1,1,1,1,1
48346052784,46950,1,1,1,1,1,1,1,1
48346081502,46951,1,1,1,1,1,1,1,1
48346116525,46952,1,1,1,1,1,1,1,1
48346149204,46953,1,1,1,1,1,1,1,1
48346179193,46954,1,1,1,1,1,1,1,1
48346209063,46955,1,1,1,1,1,1,1,1
48346239006,46956,1,1,1,1,1,1,1,1
48346296574,46957,1,1,1,1,1,1,1,1
48346304050,46958,1,1,1,1,1,1,1,1
48346340212,46959,1,1,1,1,1,1,1,1
48346366496,46960,1,1,1,1,1,1,1,1
48346394116,46961,1,1,1,1,1,1,1,1
48346450378,46962,1,1,1,1,1,1,1,1
48346464004,46963,1,1,1,1,1,1,1,1
48346491515,46964,1,1,1,1,1,1,1,1
48346522827,46965,1,1,1,1,1,1,1,1
48346552995,46966,1,1,1,1,1,1,1,1
48346582946,46967,1,1,1,1,1,1,1,1
48346616522,46968,1,1,1,1,1,1,1,1
48346646505,46969,1,1,1,1,1,1,1,1
48346676618,46970,1,1,1,1,1,1,1,1
