timestamp,sequence,battery,flags,IMU_B-ch1,IMU_B-ch2,IMU_B-ch3,IMU_B-ch4,IMU_B-ch5,IMU_B-ch6,IMU_B-ch7,IMU_B-ch8,IMU_B-ch9
47845885006,30945,5,0,9.4147949219,1.5814941406,-2.2896972656,0.2134146341,1.6463414634,2.2865853659,109.7978040439,-110.9977800444,-68.9986200276
47845911222,30946,5,0,9.3406250000,1.6221679688,-2.3973632813,0.4268292683,0.1829268293,1.2804878049,109.7978040439,-110.9977800444,-68.9986200276
47845939979,30947,5,0,9.4650390625,1.7465820313,-2.4045410156,0.0304878049,-1.4329268293,1.1890243902,109.7978040439,-112.1977560449,-67.7986440271
47845973740,30948,5,0,9.5248535156,1.6078125000,-2.3782226563,-1.7682926829,-1.0365853659,0.8231707317,109.7978040439,-112.1977560449,-67.7986440271
47846002520,30949,5,0,9.4530761719,1.5049316406,-2.4236816406,-1.9512195122,0.0304878049,1.3414634146,109.7978040439,-112.1977560449,-67.7986440271
47846036236,30950,5,0,9.4841796875,1.5958496094,-2.4476074219,-0.8231707317,0.4878048780,1.9512195122,109.7978040439,-112.1977560449,-67.7986440271
47846067716,30951,5,0,9.4291503906,1.5767089844,-2.4619628906,-0.8841463415,0.8536585366,1.3109756098,110.9977800444,-109.7978040439,-65.3986920262
47846093327,30952,5,0,9.4674316406,1.7130859375,-2.4619628906,-0.8841463415,0.4878048780,0.3048780488,110.9977800444,-109.7978040439,-65.3986920262
47846128927,30953,5,0,9.3621582031,1.5623535156,-2.4380371094,-2.2256097561,0.4573170732,-0.1524390244,110.9977800444,-109.7978040439,-65.3986920262
47846158733,30954,5,0,9.3119140625,1.6006347656,-2.4547851563,-1.3719512195,-0.1219512195,0.0609756098,110.9977800444,-109.7978040439,-65.3986920262
47846213786,30955,5,0,9.4243652344,1.6963378906,-2.4332519531,-0.6097560976,-0.9146341463,-0.7317073171,109.1978160437,-112.7977440451,-70.7985840283
47846225095,30956,5,0,9.5104980469,1.5192871094,-2.3997558594,-1.5853658537,-0.2439024390,-0.7317073171,109.1978160437,-112.7977440451,-70.7985840283
47846252583,30957,5,0,9.3095214844,1.4642578125,-2.3590820313,-0.4878048780,0.8841463415,0.4573170732,109.1978160437,-112.7977440451,-70.7985840283
47846287544,30958,5,0,9.5463867188,1.7705078125,-2.3064453125,2.5304878049,0.7926829268,0.0304878049,109.1978160437,-112.7977440451,-70.7985840283
47846313783,30959,5,0,9.1205078125,2.1772460938,-2.4404296875,3.1402439024,2.3780487805,-3.4451219512,108.5978280434,-114.5977080458,-67.7986440271
47846346279,30960,5,0,9.0176269531,2.2370605469,-2.6414062500,-0.1219512195,0.3353658537,-5.5487804878,108.5978280434,-114.5977080458,-67.7986440271
47846384994,30961,5,0,9.4985351563,2.4045410156,-2.7036132813,-3.9024390244,-2.0731707317,-1.6158536585,108.5978280434,-114.5977080458,-67.7986440271
47846411225,30962,5,0,9.6731933594,1.9762695313,-2.5241699219,-10.4268292683,0.3048780488,2.8658536585,108.5978280434,-114.5977080458,-67.7986440271
47846442525,30963,5,0,9.7114746094,1.7322265625,-2.3423339844,-10.9451219512,4.1158536585,5.5487804878,113.9977200456,-99.5980080398,-65.9986800264
47846473797,30964,5,0,9.5392089844,1.3541992188,-2.1270019531,-8.4451219512,7.2560975610,4.4817073171,113.9977200456,-99.5980080398,-65.9986800264
47846504702,30965,5,0,9.4626464844,1.4068359375,-2.0815429688,-0.8536585366,7.8353658537,1.8902439024,113.9977200456,-99.5980080398,-65.9986800264
47846560170,30966,5,0,9.3310546875,1.6173828125,-2.1437500000,4.5121951220,5.8231707317,-0.6707317073,113.9977200456,-99.5980080398,-65.9986800264
47846570028,30967,5,0,9.3214843750,1.6819824219,-2.2059570313,5.4878048780,2.4695121951,-1.1585365854,107.3978520430,-112.1977560449,-68.9986200276
47846598765,30968,5,0,9.3525878906,1.8375000000,-2.2849121094,4.4817073171,-0.3963414634,0.2134146341,107.3978520430,-112.1977560449,-68.9986200276
47846630026,30969,5,0,9.4435058594,1.7322265625,-2.2705566406,0.8231707317,-1.5548780488,0.6402439024,107.3978520430,-112.1977560449,-68.9986200276
47846662579,30970,5,0,9.4937500000,1.5958496094,-2.2274902344,-1.1280487805,-0.9756097561,0.2439024390,107.3978520430,-112.1977560449,-68.9986200276
47846691248,30971,5,0,9.4817871094,1.5886718750,-2.2370605469,-1.0670731707,0.2743902439,0.0000000000,110.9977800444,-114.5977080458,-62.9987400252
47846722581,30972,5,0,9.4291503906,1.6149902344,-2.2633789063,-0.7317073171,1.1585365854,0.3353658537,110.9977800444,-114.5977080458,-62.9987400252
47846753729,30973,5,0,9.4028320313,1.6006347656,-2.2873046875,-0.5792682927,1.0670731707,0.9756097561,110.9977800444,-114.5977080458,-62.9987400252
47846787565,30974,5,0,9.5583496094,1.7681152344,-2.2322753906,0.0609756098,0.6097560976,1.9817073171,110.9977800444,-114.5977080458,-62.9987400252
47846823760,30975,5,0,9.4889648438,1.5121093750,-2.1796386719,-1.4024390244,1.1585365854,1.6463414634,109.1978160437,-106.7978640427,-68.3986320274
47846851243,30976,5,0,9.4913574219,1.7226562500,-2.1772460938,0.2743902439,1.4634146341,1.7073170732,109.1978160437,-106.7978640427,-68.3986320274
47846882532,30977,5,0,9.4554687500,1.7609375000,-2.2490234375,-0.1219512195,0.8841463415,0.3353658537,109.1978160437,-106.7978640427,-68.3986320274
47846909084,30978,5,0,9.4100097656,1.8135742188,-2.2346679688,-0.8231707317,-0.1219512195,-0.2439024390,109.1978160437,-106.7978640427,-68.3986320274
47846946300,30979,5,0,9.4770019531,1.8422851563,-2.1844238281,-1.7073170732,-0.8231707317,0.2743902439,109.7978040439,-112.1977560449,-71.3985720286
47846982562,30980,5,0,9.4243652344,1.6580566406,-2.2729492188,-2.5000000000,-0.6402439024,0.8536585366,109.7978040439,-112.1977560449,-71.3985720286
47847010064,30981,5,0,9.4985351563,1.7035156250,-2.2538085938,-0.7317073171,-0.8536585366,1.6463414634,109.7978040439,-112.1977560449,-71.3985720286
47847034993,30982,5,0,9.3214843750,1.7537597656,-2.3160156250,0.6402439024,-0.7926829268,0.5792682927,109.7978040439,-112.1977560449,-71.3985720286
47847065089,30983,5,0,9.4674316406,1.9834472656,-2.3040527344,1.3719512195,-1.5548780488,-0.0304878049,107.3978520430,-108.5978280434,-62.9987400252
47847122617,30984,5,0,9.3908691406,1.7417968750,-2.3303710938,-0.6707317073,-1.1280487805,0.3048780488,107.3978520430,-108.5978280434,-62.9987400252
47847141323,30985,5,0,9.3908691406,1.7417968750,-2.3303710938,-0.6707317073,-1.1280487805,0.3048780488,107.3978520430,-108.5978280434,-62.9987400252
47847158238,30986,5,0,9.4028320313,1.5982421875,-2.3255859375,-0.2743902439,-0.6707317073,2.1646341463,107.3978520430,-108.5978280434,-62.9987400252
47847196256,30987,5,0,9.5200683594,1.6604492188,-2.3088378906,1.5243902439,-0.1829268293,3.0182926829,111.5977680446,-109.1978160437,-64.7987040259
47847231265,30988,5,0,9.4363281250,1.6628417969,-2.3710449219,1.7378048780,0.7926829268,2.0121951220,111.5977680446,-109.1978160437,-64.7987040259
47847265253,30989,5,0,9.4291503906,1.6676269531,-2.4117187500,1.2804878049,0.8231707317,1.1585365854,111.5977680446,-109.1978160437,-64.7987040259
47847291233,30990,5,0,9.4770019531,1.6389160156,-2.3375488281,0.7012195122,0.8231707317,0.8841463415,111.5977680446,-109.1978160437,-64.7987040259
47847317675,30991,5,0,9.4052246094,1.6437011719,-2.3614746094,0.3658536585,1.3109756098,0.9451219512,106.7978640427,-105.5978880422,-65.9986800264
47847346277,30992,5,0,9.4554687500,1.6102050781,-2.3016601563,0.2134146341,1.0060975610,1.1585365854,106.7978640427,-105.5978880422,-65.9986800264
47847383776,30993,5,0,9.4865722656,1.5791015625,-2.2681640625,0.0914634146,1.3109756098,1.3414634146,106.7978640427,-105.5978880422,-65.9986800264
47847412654,30994,5,0,9.4554687500,1.5791015625,-2.2729492188,0.2439024390,1.7682926829,1.9512195122,106.7978640427,-105.5978880422,-65.9986800264
47847441289,30995,5,0,9.5057128906,1.7681152344,-2.3662597656,0.7012195122,1.3719512195,1.0060975610,112.7977440451,-109.1978160437,-68.3986320274
47847480073,30996,5,0,9.4770019531,1.5288574219,-2.2585937500,-1.1890243902,0.9451219512,-0.7317073171,112.7977440451,-109.1978160437,-68.3986320274
47847509957,30997,5,0,9.4171875000,1.6652343750,-2.2538085938,0.0000000000,0.8841463415,0.0914634146,112.7977440451,-109.1978160437,-68.3986320274
47847567579,30998,5,0,9.3789062500,1.6293457031,-2.3231933594,0.0914634146,0.0609756098,0.3353658537,112.7977440451,-109.1978160437,-68.3986320274
47847576305,30999,5,0,9.4554687500,1.6795898438,-2.3375488281,0.7012195122,-0.7926829268,0.1829268293,106.1978760425,-114.5977080458,-67.7986440271
47847600072,31000,5,0,9.4028320313,1.6724121094,-2.3566894531,0.9146341463,-1.0060975610,-0.1829268293,106.1978760425,-114.5977080458,-67.7986440271
47847631267,31001,5,0,9.4004394531,1.7059082031,-2.4021484375,0.9756097561,-1.3719512195,0.2134146341,106.1978760425,-114.5977080458,-67.7986440271
47847661585,31002,5,0,9.4770019531,1.7322265625,-2.3830078125,0.3658536585,-1.4634146341,0.3963414634,106.1978760425,-114.5977080458,-67.7986440271
47847701631,31003,5,0,9.4243652344,1.6628417969,-2.3686523438,-0.6097560976,-0.6097560976,1.0975609756,109.1978160437,-106.7978640427,-69.5986080278
47847729049,31004,5,0,9.4411132813,1.6963378906,-2.3471191406,-0.3048780488,0.0000000000,2.2256097561,109.1978160437,-106.7978640427,-69.5986080278
47847767577,31005,5,0,9.4363281250,1.7441894531,-2.3830078125,-0.5182926829,0.5792682927,2.1036585366,109.1978160437,-106.7978640427,-69.5986080278
47847782596,31006,5,0,9.4698242188,1.7059082031,-2.3542968750,-1.3109756098,0.7621951220,1.2500000000,109.1978160437,-106.7978640427,-69.5986080278
47847816268,31007,5,0,9.4506835938,1.6054199219,-2.3112304688,-1.8597560976,1.1890243902,1.4939024390,109.7978040439,-107.3978520430,-68.9986200276
47847862683,31008,5,0,9.4770019531,1.7872558594,-2.2681640625,-0.6402439024,1.4634146341,1.4329268293,109.7978040439,-107.3978520430,-68.9986200276
47847891247,31009,5,0,9.3884765625,1.7011230469,-2.2968750000,-1.4329268293,1.4634146341,0.6097560976,109.7978040439,-107.3978520430,-68.9986200276
47847917581,31010,5,0,9.3693359375,1.6341308594,-2.3423339844,-1.3109756098,0.8536585366,1.1585365854,109.7978040439,-107.3978520430,-68.9986200276
47847945017,31011,5,0,9.4602539063,1.5814941406,-2.3184082031,-1.0670731707,0.2743902439,3.0792682927,109.7978040439,-107.3978520430,-68.9986200276
47847971262,31012,5,0,9.4124023438,1.7657226563,-2.3949707031,0.1524390244,-0.0609756098,2.8048780488,112.7977440451,-106.7978640427,-67.1986560269
47848003738,31013,5,0,9.5463867188,1.4211914063,-2.2849121094,-1.1585365854,-0.5182926829,0.8841463415,112.7977440451,-106.7978640427,-67.1986560269
47848036351,31014,5,0,9.4028320313,1.5814941406,-2.3590820313,1.6768292683,0.6097560976,1.7987804878,112.7977440451,-106.7978640427,-67.1986560269
47848068991,31015,5,0,9.3645507813,1.5551757813,-2.3901855469,1.6463414634,0.5182926829,2.3475609756,112.7977440451,-106.7978640427,-67.1986560269
47848097715,31016,5,0,9.5344238281,1.5934570313,-2.3495117188,1.1585365854,0.0000000000,2.6524390244,106.7978640427,-111.5977680446,-67.1986560269
47848127669,31017,5,0,9.3860839844,1.4235839844,-2.3830078125,-0.0914634146,0.6097560976,2.7439024390,106.7978640427,-111.5977680446,-67.1986560269
47848161288,31018,5,0,9.4411132813,1.5145019531,-2.3590820313,0.7926829268,-0.0304878049,2.6219512195,106.7978640427,-111.5977680446,-67.1986560269
47848196275,31019,5,0,9.5511718750,1.4690429688,-2.3638671875,0.2134146341,-0.2743902439,1.5243902439,106.7978640427,-111.5977680446,-67.1986560269
47848225043,31020,5,0,9.4411132813,1.4259765625,-2.3447265625,-0.1829268293,0.5182926829,1.0670731707,110.9977800444,-107.3978520430,-70.1985960281
47848253779,31021,5,0,9.3860839844,1.5360351563,-2.4021484375,0.4878048780,0.2134146341,1.0060975610,110.9977800444,-107.3978520430,-70.1985960281
47848290046,31022,5,0,9.4219726563,1.5025390625,-2.4476074219,0.0000000000,-0.5487804878,0.1219512195,110.9977800444,-107.3978520430,-70.1985960281
47848316269,31023,5,0,9.4506835938,1.5121093750,-2.4284667969,-0.1219512195,-0.9451219512,-0.4268292683,110.9977800444,-107.3978520430,-70.1985960281
47848346303,31024,5,0,9.4817871094,1.5168945313,-2.3997558594,-0.2134146341,-0.5182926829,0.0609756098,109.1978160437,-107.9978400432,-68.3986320274
47848405049,31025,5,0,9.4291503906,1.6054199219,-2.4045410156,0.0000000000,0.4268292683,0.4573170732,109.1978160437,-107.9978400432,-68.3986320274
47848413772,31026,5,0,9.3980468750,1.5743164063,-2.4260742188,-0.8231707317,0.8536585366,0.1219512195,109.1978160437,-107.9978400432,-68.3986320274
47848442564,31027,5,0,9.4315429688,1.4068359375,-2.3782226563,-0.6402439024,0.6707317073,-0.3048780488,109.1978160437,-107.9978400432,-68.3986320274
47848473879,31028,5,0,9.5272460938,1.7346191406,-2.4236816406,1.5548780488,1.1280487805,-0.1219512195,109.1978160437,-109.1978160437,-65.9986800264
47848505212,31029,5,0,9.4674316406,1.5551757813,-2.3877929688,-0.4268292683,1.5243902439,-1.5548780488,109.1978160437,-109.1978160437,-65.9986800264
47848535071,31030,5,0,9.4100097656,1.6125976563,-2.3949707031,0.3353658537,1.6768292683,-1.0060975610,109.1978160437,-109.1978160437,-65.9986800264
47848567542,31031,5,0,9.3884765625,1.6724121094,-2.3662597656,0.7317073171,1.4939024390,0.2134146341,109.1978160437,-109.1978160437,-65.9986800264
47848600024,31032,5,0,9.4435058594,1.5767089844,-2.3040527344,0.1524390244,1.2500000000,0.5487804878,115.7976840463,-110.9977800444,-70.1985960281
47848635048,31033,5,0,9.4698242188,1.5384277344,-2.2873046875,0.7621951220,1.4939024390,0.7926829268,115.7976840463,-110.9977800444,-70.1985960281
47848667568,31034,5,0,9.4387207031,1.5336425781,-2.3638671875,1.7073170732,1.4329268293,0.7012195122,115.7976840463,-110.9977800444,-70.1985960281
47848696305,31035,5,0,9.4530761719,1.6915527344,-2.3758300781,1.8902439024,1.0060975610,1.0975609756,115.7976840463,-110.9977800444,-70.1985960281
47848723781,31036,5,0,9.4530761719,1.6915527344,-2.3758300781,1.8902439024,1.0060975610,1.0975609756,111.5977680446,-110.3977920442,-67.1986560269
47848756360,31037,5,0,9.4315429688,1.5479980469,-2.2992675781,-0.2134146341,0.8841463415,0.6402439024,111.5977680446,-110.3977920442,-67.1986560269
47848787552,31038,5,0,9.4817871094,1.5623535156,-2.3088378906,-0.8231707317,0.9756097561,0.4573170732,111.5977680446,-110.3977920442,-67.1986560269
47848819978,31039,5,0,9.4722167969,1.5312500000,-2.3040527344,-0.8536585366,1.3414634146,-0.1219512195,111.5977680446,-110.3977920442,-67.1986560269
47848848759,31040,5,0,9.4219726563,1.5168945313,-2.3016601563,-0.0914634146,1.3109756098,-0.5487804878,109.7978040439,-109.7978040439,-67.7986440271
47848899895,31041,5,0,9.4435058594,1.5647460938,-2.3423339844,0.9451219512,0.7621951220,-0.4268292683,109.7978040439,-109.7978040439,-67.7986440271
47848904309,31042,5,0,9.4171875000,1.6604492188,-2.3949707031,1.2804878049,0.3658536585,-0.2134146341,109.7978040439,-109.7978040439,-67.7986440271
47848946304,31043,5,0,9.4171875000,1.5503906250,-2.3877929688,0.1829268293,0.4268292683,-0.4573170732,109.7978040439,-109.7978040439,-67.7986440271
47848973792,31044,5,0,9.4674316406,1.6676269531,-2.4021484375,0.7012195122,0.6402439024,-0.4878048780,109.7978040439,-106.1978760425,-70.1985960281
47849010031,31045,5,0,9.4650390625,1.4762207031,-2.3854003906,-0.0304878049,1.5853658537,-0.2439024390,109.7978040439,-106.1978760425,-70.1985960281
47849046288,31046,5,0,9.4793945313,1.8327148438,-2.4667480469,1.3414634146,2.3475609756,0.0000000000,109.7978040439,-106.1978760425,-70.1985960281
47849077579,31047,5,0,9.5057128906,1.4738281250,-2.3471191406,-1.5548780488,2.3780487805,-1.4329268293,109.7978040439,-106.1978760425,-70.1985960281
47849096282,31048,5,0,9.4411132813,1.6245605469,-2.3351562500,0.3048780488,2.8658536585,-0.1829268293,106.7978640427,-111.5977680446,-65.9986800264
47849130068,31049,5,0,9.4147949219,1.5958496094,-2.2992675781,0.1829268293,2.5914634146,0.2439024390,106.7978640427,-111.5977680446,-65.9986800264
47849160041,31050,5,0,9.4698242188,1.5719238281,-2.2657714844,0.3658536585,2.3475609756,0.0000000000,106.7978640427,-111.5977680446,-65.9986800264
47849197616,31051,5,0,9.4650390625,1.6341308594,-2.2370605469,0.7012195122,2.4085365854,-0.2134146341,106.7978640427,-111.5977680446,-65.9986800264
47849223748,31052,5,0,9.4482910156,1.5551757813,-2.2155273438,0.4268292683,2.1951219512,-0.7621951220,109.1978160437,-107.9978400432,-69.5986080278
47849254007,31053,5,0,9.4339355469,1.7752929688,-2.2729492188,1.0060975610,1.8597560976,-0.7621951220,109.1978160437,-107.9978400432,-69.5986080278
47849279749,31054,5,0,9.4506835938,1.5814941406,-2.2155273438,-0.7621951220,1.5243902439,-1.1585365854,109.1978160437,-107.9978400432,-69.5986080278
47849336779,31055,5,0,9.4889648438,1.6819824219,-2.2011718750,-0.0304878049,1.5243902439,-0.3048780488,109.1978160437,-107.9978400432,-69.5986080278
47849347537,31056,5,0,9.4650390625,1.6676269531,-2.2562011719,-0.3658536585,1.8902439024,-0.0609756098,110.9977800444,-115.7976840463,-62.9987400252
47849380037,31057,5,0,9.4674316406,1.6628417969,-2.2203125000,-0.1219512195,1.7987804878,-0.1829268293,110.9977800444,-115.7976840463,-62.9987400252
47849411303,31058,5,0,9.4602539063,1.6819824219,-2.2274902344,0.0000000000,1.5853658537,-0.2134146341,110.9977800444,-115.7976840463,-62.9987400252
47849443826,31059,5,0,9.4482910156,1.7202636719,-2.2035644531,-0.0609756098,1.2804878049,0.0609756098,110.9977800444,-115.7976840463,-62.9987400252
47849473813,31060,5,0,9.4530761719,1.6867675781,-2.2059570313,-0.5487804878,0.8536585366,0.3353658537,109.7978040439,-112.1977560449,-68.9986200276
47849506325,31061,5,0,9.4554687500,1.5647460938,-2.1652832031,-0.5487804878,0.6707317073,0.5487804878,109.7978040439,-112.1977560449,-68.9986200276
47849533790,31062,5,0,9.5104980469,1.7250488281,-2.1939941406,0.7012195122,0.9146341463,1.0060975610,109.7978040439,-112.1977560449,-68.9986200276
47849566314,31063,5,0,9.4363281250,1.7537597656,-2.2609863281,0.0304878049,0.9146341463,-0.3963414634,109.7978040439,-112.1977560449,-68.9986200276
47849621245,31064,5,0,9.4889648438,1.6437011719,-2.1963867188,-0.9756097561,0.3658536585,-0.7621951220,103.1979360413,-106.7978640427,-69.5986080278
47849627507,31065,5,0,9.4602539063,1.7394042969,-2.2179199219,-0.4268292683,0.5792682927,0.6402439024,103.1979360413,-106.7978640427,-69.5986080278
47849684032,31066,5,0,9.4147949219,1.5791015625,-2.2131347656,-1.0670731707,0.5792682927,0.9756097561,103.1979360413,-106.7978640427,-69.5986080278
47849688347,31067,5,0,9.4841796875,1.6676269531,-2.2203125000,0.2439024390,0.2439024390,1.0060975610,103.1979360413,-106.7978640427,-69.5986080278
47849724298,31068,5,0,9.4506835938,1.6843750000,-2.2896972656,0.2134146341,0.4268292683,0.1524390244,110.9977800444,-109.7978040439,-71.3985720286
47849755066,31069,5,0,9.4339355469,1.6795898438,-2.2466308594,-0.0914634146,0.4268292683,0.2134146341,110.9977800444,-109.7978040439,-71.3985720286
47849785027,31070,5,0,9.4793945313,1.7322265625,-2.2418457031,-0.4878048780,0.3963414634,0.2134146341,110.9977800444,-109.7978040439,-71.3985720286
47849816312,31071,5,0,9.4482910156,1.5934570313,-2.2418457031,-1.1890243902,0.7926829268,0.4268292683,110.9977800444,-109.7978040439,-71.3985720286
47849846287,31072,5,0,9.4578613281,1.6748046875,-2.2346679688,0.0609756098,1.1585365854,0.8231707317,112.1977560449,-110.9977800444,-62.9987400252
47849885044,31073,5,0,9.4602539063,1.6604492188,-2.2394531250,0.2134146341,1.3109756098,0.3658536585,112.1977560449,-110.9977800444,-62.9987400252
47849917590,31074,5,0,9.4698242188,1.6700195313,-2.2490234375,0.4878048780,1.3414634146,0.3048780488,112.1977560449,-110.9977800444,-62.9987400252
47849946318,31075,5,0,9.4435058594,1.6963378906,-2.2035644531,0.3658536585,1.3109756098,0.3353658537,112.1977560449,-110.9977800444,-62.9987400252
47849977608,31076,5,0,9.4339355469,1.6891601563,-2.2179199219,-0.0914634146,1.1890243902,0.3353658537,112.1977560449,-110.9977800444,-65.3986920262
47850003750,31077,5,0,9.4961425781,1.7226562500,-2.1724609375,-0.2439024390,1.0060975610,0.5487804878,112.1977560449,-110.9977800444,-65.3986920262
